Id,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,Phone,Fax,AccountNumber,Website,Industry,AnnualRevenue,NumberOfEmployees
0016F00001xjTeFQAU,Exodus Travels,,000000000000000AAA,,,,,Australia,,,,,,03 8601 4301,,,,Travel Agent,,
0016F00001xjTeGQAU,Expedia,,000000000000000AAA,,,,,,,,,,,0 2 8066 2746,,,,Travel Agent,,
0016F00001xjTeHQAU,Experience Perth,,000000000000000AAA,,,,,Australia,,,,,,893814900,,,,,,
0016F00001xjTeIQAU,Express Autoglass,,000000000000000AAA,,,,,Australia,,,,,,,,,,Services,,
0016F00001xjTeJQAU,Express Business Group,,000000000000000AAA,,,,,Australia,,,,,,,,,,Services,,
0016F00001xjTeKQAU,Express Media Group,,000000000000000AAA,,,,,Australia,,,,,,297413800,,,,Media,,
0016F00001xjTeLQAU,Express Travel Group (I Talk Travel),,000000000000000AAA,,,,,Australia,,,,,,,,,,Travel Agent,,
0016F00001xjTeMQAU,Extra Living,,000000000000000AAA,,,,,Australia,,,,,,,,,,,,
0016F00001xjTeNQAU,Eye Dropper Designs,Supplier,000000000000000AAA,2 wentworth Place,Brompton,SA,5007,Australia,,,,,,(042) 330-8303,,,,,,
0016F00001xjTeOQAU,Eyevisy,Supplier,000000000000000AAA,,,,,Australia,,,,,,(042) 319-8107,,,,,,
0016F00001xjTePQAU,Ezy-As LED,,000000000000000AAA,,,,,Australia,,,,,,0417 343 353,,,,Electronics,,
0016F00001xjTeQQAU,Ezy-Rest Recliners,,000000000000000AAA,73 Grange Road Welland,,,,Australia,,,,,,(08) 8346 9099,,,,Furniture Sales,,
0016F00001xjTeRQAU,F Mayer Imports,,000000000000000AAA,,,,,Australia,,,,,,02 9669 2211,,,,Household Products,,
0016F00001xjTeSQAU,Faber-Castell,,000000000000000AAA,,,,,Australia,,,,,,1800 677 885,,,,Office Equipment,,
0016F00001xjTeTQAU,Facebook,,000000000000000AAA,,,,,Australia,,,,,,,,,,Media,,
0016F00001xjTeUQAU,Fair Dinkum Sheds,,000000000000000AAA,,,,,Australia,,,,,,,,,,,,
0016F00001xjTeVQAU,Fair Go Finance,,000000000000000AAA,,,,,Australia,,,,,,1300 324746,,,,Debt Assistance,,
0016F00001xjTeWQAU,Fair Price Group,,000000000000000AAA,76 ??? 78 North East Road Walkerville SA 5081,City,,,Australia,,,,,,088240 3600,,,,Blinds,,
0016F00001xjTeXQAU,Fairfax Brisbane,,000000000000000AAA,,,,,,,,,,,07) 3835 7500,,,,Media,,
0016F00001xjTeYQAU,FairFax,,000000000000000AAA,,,,,,,,,,,03 8667 3600 Fairfax Radio H/O,,,,Media,,
0016F00001xjTeZQAU,Fairmont Homes Goup,,000000000000000AAA,"21-24 North Terrace, Adelaide SA 5000",,,,Australia,,,,,,(08) 8112 3112,,,,,,
0016F00001xjTeaQAE,Fairmont Homes NSW,,000000000000000AAA,,,,,Australia,,,,,,246011981,,,,Builders,,
0016F00001xjTebQAE,Fairtrade Australia,,000000000000000AAA,,,,,Australia,,,,,,03 9602 2225,,,,,,
0016F00001xjTecQAE,Fairy Park,,000000000000000AAA,,,,,Australia,,,,,,,,,,Local Attractions,,
0016F00001xjTedQAE,Falcons Football Team Perth,,000000000000000AAA,,,,,,,,,,,08 93003611,,,,Sports Clubs,,
0016F00001xjTeeQAE,Fallon Solutions,,000000000000000AAA,"41 Devlan St, Mansfield Brisbane QLD 4122",,,,Australia,,,,,,07 3846 3666,,,,Services,,
0016F00001xjTefQAE,Falls Creek Ski Resort,,000000000000000AAA,,,,,,,,,,,03 5758 1200,,,,Travel Agent,,
0016F00001xjTegQAE,Falls Festival,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjTehQAE,Family Day Care,,000000000000000AAA,,,,,Australia,,,,,,1800 658 699,,,,Associations,,
0016F00001xjTeiQAE,Family Parks,,000000000000000AAA,,,,,Australia,,,,,,07 3252 2644,,,,Tourism,,
0016F00001xjTejQAE,Family Peace Foundation,,000000000000000AAA,,,,,Australia,,,,,,1300 148 160,,,,Charities,,
0016F00001xjTekQAE,Famous Insurance,,000000000000000AAA,,,,,Australia,,,,,,1300 32 66 87,,,,Insurance,,
0016F00001xjTelQAE,Fant-Asia,,000000000000000AAA,,,,,Australia,,,,,,07 3221 8881,,,,Food & Drink,,
0016F00001xjTemQAE,Fantastic Furniture,,000000000000000AAA,,,,,,,,,,,02 8717 2600,,,,Furniture Sales,,
0016F00001xjTenQAE,Fantastic Snacks,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjTeoQAE,Fantasy Pools Brisbane,,000000000000000AAA,,Brisbane,QLD,,Australia,,,,,,0418 619 044,,,,Outdoor Furniture,,
0016F00001xjTepQAE,FARE,,000000000000000AAA,,,,,Australia,,,,,,(02) 6122 8600,,,,Charities,,
0016F00001xjTeqQAE,Farm Fresh Organics,,000000000000000AAA,,,,,,,,,,,07 3162 2474,,,,Food & Drink,,
0016F00001xjTerQAE,Farm Pride (Eggs),,000000000000000AAA,,,,,Australia,,,,,,397987077,,,,Food & Drink,,
0016F00001xjTesQAE,Farmer Joe's Chicken,,000000000000000AAA,,,,,Australia,,,,,,02 9313 5888,,,,Food & Drink,,
0016F00001xjTetQAE,Farmpride Foods,,000000000000000AAA,,,,,Australia,,,,,,1300 361 993,,,,Food & Drink,,
0016F00001xjTeuQAE,Farren Price,,000000000000000AAA,,,,,,,,,,,02 9231 3299,,,,,,
0016F00001xjTevQAE,Farsta,,000000000000000AAA,,,,,Australia,,,,,,,,,,,,
0016F00001xjTewQAE,Fast Cover Travel Insurance,,000000000000000AAA,,,,,Australia,,,,,,1300 409 322,,,,Insurance,,
0016F00001xjTexQAE,Fastdebthelp.com.au,,000000000000000AAA,,,,,Australia,,,,,,1800 825 010,,,,Debt Assistance,,
0016F00001xjTeyQAE,Fat Louie's,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjTezQAE,FC Finacial Services,,000000000000000AAA,,,,,,,,,,,1300 930 554,,,,Financial,,
0016F00001xjTf0QAE,Fcuk,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjTf1QAE,Feast Cafe,,000000000000000AAA,,,,,,,,,,,415423440,,,,Fast Food,,
0016F00001xjTf2QAE,Feast Festival,,000000000000000AAA,,,,,,,,,,,08 84630684,,,,,,
0016F00001xjTf3QAE,Featherdale Wildlife Park,,000000000000000AAA,,,,,,,,,,,02 9622 1644,,,,,,
0016F00001xjTf4QAE,Federal Department of Broadband and Communications,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjTf5QAE,Federal Department of Education,,000000000000000AAA,,,,,,,,,,,,,,,Government,,
0016F00001xjTf6QAE,Federal Department of Health & Ageing,,000000000000000AAA,,,,,,,,,,,02 6289 1555,,,,Government,,
0016F00001xjTf7QAE,"Federal Dept Fam, Housing Com Services & Ind Affairs",,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjTf8QAE,Federal Hotels & Resorts,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjTf9QAE,Federal Quarantine,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjTfAQAU,Federation Centres,,000000000000000AAA,,,,,Australia,,,,,,,,,,,,
0016F00001xjTfBQAU,Federation Universities,,000000000000000AAA,,,Vic,,,,,,,,035 327-9000,,,,University,,
0016F00001xjTfCQAU,FEDEX,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjTfDQAU,Feeney Marketing,Agency,000000000000000AAA,,,,,Australia,,,,,,,,,,Ad Agency,,
0016F00001xjTfEQAU,Fein,,000000000000000AAA,,,,,,,,,,,9892 1533,,,,DIY & Hardware,,
0016F00001xjTfFQAU,Feld Entertainment (Disney Live),Protected,000000000000000AAA,,,,,,,,,,,03 9699 9322,,,,,,
0016F00001xjTfGQAU,Fellowes,,000000000000000AAA,,,,,,,,,,,03 8336 9700,,,,Electronics,,
0016F00001xjTfHQAU,Feltex Carpets / Godfrey Hirst,,000000000000000AAA,,,,,,,,,,,03 9316 4200,,,,,,
0016F00001xjTfIQAU,Ferguson Australia,,000000000000000AAA,,,,,Australia,,,,,,08 8414 8088,,,,Food & Drink,,
0016F00001xjTfJQAU,Ferguson Plarre Bakehouses,,000000000000000AAA,,,,,,,,,,,03 9336 3200,,,,Bakers,,
0016F00001xjTfKQAU,Fergusson Cannon Lawyers,,000000000000000AAA,,,,,Australia,,,,,,,,,,Lawyers,,
0016F00001xjTfLQAU,Ferndale Confectionery,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjTfMQAU,Ferntree Homes,,000000000000000AAA,,,,,,,,,,,02) 8850 4288,,,,Builders,,
0016F00001xjTfNQAU,Fernwood Gyms,,000000000000000AAA,,,,,,,,,,,03 9630 8800,,,,Gyms,,
0016F00001xjTfOQAU,Ferratum Australia,,000000000000000AAA,,,,,,,,,,,08 9358 5551,,,,Financial,,
0016F00001xjTfPQAU,Ferrero,,000000000000000AAA,,,,,,,,,,,02 9409 8800,,,,Confectionary,,
0016F00001xjTfQQAU,Fetch TV,,000000000000000AAA,,,,,,,,,,,280145180,,,,Television,,
0016F00001xjTfRQAU,FGB Natural Products,,000000000000000AAA,,,,,Australia,,,,,,03 9542 0100,,,,,,
0016F00001xjTfSQAU,FIA Fitnation,,000000000000000AAA,"Level 4, 269 Wickham St",Fortitude Valley,QLD,4006,Australia,,,,,,(02) 8204 7800,,,,Personal Training,,
0016F00001xjTfTQAU,Fiat Chrysler Australia,,000000000000000AAA,,,,,,,,,,,03 8698 0200,,,,Cars,,
0016F00001xjTfUQAU,Fielders now Bluescope Steel,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjTfVQAU,Fifty-Fourth Rischell,,000000000000000AAA,,,,,Australia,,,,,,,,,,,,
0016F00001xjTfWQAU,FiftyUp Club,,000000000000000AAA,,,,,Australia,,,,,,1300 969 382,,,,Websites,,
0016F00001xjTfXQAU,Fiji Airways,,000000000000000AAA,,,,,,,,,,,02 9284 6657,,,,Airlines,,
0016F00001xjTfYQAU,Fiji Water,,000000000000000AAA,,,,,Australia,,,,,,,,,,,,
0016F00001xjTfZQAU,Fikoz Grill,Supplier,000000000000000AAA,,,,,,,,,,,0410 485163,,,,,,
0016F00001xjTfaQAE,FINA World Swimming Championships,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjTfbQAE,FinancePlus Australia,,000000000000000AAA,"WPP Shared Services Center Australia, Level 11, 65 Berry St",North Sydney,NSW,2060,,,,,,,02 9463 7101,,,,,,
0016F00001xjTfcQAE,Financial Planning Association of Australia,,000000000000000AAA,,,,,Australia,,,,,,02 9220 4500,,,,Financial,,
0016F00001xjTfdQAE,Financial Service Council,,000000000000000AAA,,,,,Australia,,,,,,02 9299 3022,,,,,,
0016F00001xjTfeQAE,Finbar,,000000000000000AAA,,,,,Australia,,,,,,08 6211 3300,,,,Real Estate,,
0016F00001xjTffQAE,Find My Super,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjTfgQAE,Finder.com.au,,000000000000000AAA,,,,,,,,,,,1300 346 337,,,,Websites,,
0016F00001xjTfhQAE,Fine Media Solutions,Agency,000000000000000AAA,,,,,,,,,,,9949 1444,,,,Ad Agency,,
0016F00001xjTfiQAE,Finite Recruitment,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjTfjQAE,Finn Air,,000000000000000AAA,,,,,,,,,,,02 8248 0070,,,,Airlines,,
0016F00001xjTfkQAE,Fire Brigade Employees Union,,000000000000000AAA,,,,,Australia,,,,,,02) 9218 3444,,,,Union,,
0016F00001xjTflQAE,Fire Protection Association Australia,,000000000000000AAA,,,,,Australia,,,,,,03 8892 3131,,,,Associations,,
0016F00001xjTfmQAE,First Aid International,,000000000000000AAA,,,,,Australia,,,,,,,,,,Medical,,
0016F00001xjTfnQAE,First Class Accounts,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjTfoQAE,First Contact Events,,000000000000000AAA,,,,,Australia,,,,,,,,,,Touring Promoters,,
0016F00001xjTfpQAE,First Mac home loans,Client,000000000000000AAA,,,,,,,,,,,07 3017 8888,,,,Financial,,
0016F00001xjTfqQAE,First Media,,000000000000000AAA,,,,,Australia,,,,,,07 3323 3988,,,,,,
0016F00001xjTfrQAE,First National Real Estate,,000000000000000AAA,,,,,Australia,,,,,,03) 9418 9111,,,,Real Estate,,
0016F00001xjTfsQAE,First One Australia,,000000000000000AAA,,,,,Australia,,,,,,02) 9723 8820,,,,,,
0016F00001xjTftQAE,First State Super,,000000000000000AAA,,,,,,,,,,,9303 3000,,,,,,
0016F00001xjTfuQAE,First Voice (Loud Shirt Day),,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjTfvQAE,Firths Compensation Lawyer,,000000000000000AAA,,,,,,,,,,,02 8268 5300,,,,Lawyers,,
0016F00001xjTfwQAE,Fish on Flinders,,000000000000000AAA,,Brisbane,QLD,,Australia,,,,,,07 3269 6903,,,,Bars & Restaurants,,
0016F00001xjTfxQAE,Fisher & Paykel,,000000000000000AAA,,,,,,,,,,,1300 650 590,,,,,,
0016F00001xjTfyQAE,Fiskars,,000000000000000AAA,39-41 Fennell Street  Port Melbourne  VIC 3207 Australia,,,,Australia,,,,,,03 8645 2400,,,,,,
0016F00001xjTfzQAE,Fiskars Brands,,000000000000000AAA,,,,,Australia,,,,,,,,,,,,
0016F00001xjTg0QAE,Fit Health Insurance,,000000000000000AAA,,,,,,,,,,,1300 446 422.,,,,,,
0016F00001xjTg1QAE,Fit n Food,,000000000000000AAA,,,,,Australia,,,,,,1300 362 925,,,,Weight Loss,,
0016F00001xjTg2QAE,Fit'n'Fast,,000000000000000AAA,,,,,Australia,,,,,,02 9126 8810,,,,Gyms,,
0016F00001xjTg3QAE,Fitbit,Allocated Account,000000000000000AAA,,,,,Australia,,,,,,,,,,,,
0016F00001xjTg4QAE,Fitness First,,000000000000000AAA,,,,,,,,,,,02 8117 2200,,,,Gyms,,
0016F00001xjTg5QAE,Fitness Market (Qld),,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjTg6QAE,Five Oceans Consulting,,000000000000000AAA,,,,,Australia,,,,,,,,,,,,
0016F00001xjTg7QAE,Five Point Four,,000000000000000AAA,Street,,,,Australia,,,,,,1300 343 656,,,,Weight Loss,,
0016F00001xjTg8QAE,Five:am,,000000000000000AAA,,,,,Australia,,,,,,03 9770 8650,,,,Dairy,,
0016F00001xjTg9QAE,Five:am Life,,000000000000000AAA,,,,,Australia,,,,,,03 9770 8650,,,,,,
0016F00001xjTgAQAU,Fixzit - Electrical / Plumbing,,000000000000000AAA,,,,,Australia,,,,,,,,,,Utilities,,
0016F00001xjTgBQAU,FK Gardner,,000000000000000AAA,,,,,Australia,,,,,,,,,,Builders,,
0016F00001xjTgCQAU,Flavour Creations,,000000000000000AAA,,,,,Australia,,,,,,07 3373 3000,,,,Food & Drink,,
0016F00001xjTgDQAU,Flavour Makers,,000000000000000AAA,,,,,Australia,,,,,,03) 9580 3344,,,,Food & Drink,,
0016F00001xjTgEQAU,Flavr,,000000000000000AAA,,,,,Australia,,,,,,,,,,,,
0016F00001xjTgFQAU,Fletchers,,000000000000000AAA,,,,,Australia,,,,,,(03) 9859 9561,,,,Real Estate,,
0016F00001xjTgGQAU,Flex Able Jobs - Gone out of business,,000000000000000AAA,,,,,Australia,,,,,,,,,,Recruiters,,
0016F00001xjTgHQAU,Flick Anticimex,,000000000000000AAA,,,,,Australia,,,,,,02 8412  2400,,,,,,
0016F00001xjTgIQAU,Flight Centre,,000000000000000AAA,,,,,,,,,,,,,,,Tourism,,
0016F00001xjTgJQAU,Flight Centre/Quick beds,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjTgKQAU,Flight One,,000000000000000AAA,,,,,Australia,,,,,,,,,,Airlines,,
0016F00001xjTgLQAU,Flinders University,,000000000000000AAA,,,,,,,,,,,08) 8201 3911,,,,University,,
0016F00001xjTgMQAU,Flixster,,000000000000000AAA,,,,,Australia,,,,,,,,,,Television,,
0016F00001xjTgNQAU,Flooring Xtra,,000000000000000AAA,,,,,,,,,,,03 9708 2408,,,,DIY & Hardware,,
0016F00001xjTgOQAU,Floradix,,000000000000000AAA,,,,,Australia,,,,,,02) 9499 7023,,,,,,
0016F00001xjTgPQAU,Floreat Forum,,000000000000000AAA,,,,,Australia,,,,,,08 9387 4722,,,,,,
0016F00001xjTgQQAU,Florsheim,,000000000000000AAA,,,,,,,,,,,,,,,Retail,,
0016F00001xjTgRQAU,Flower Peel,,000000000000000AAA,,,,,Australia,,,,,,424636254,,,,Beauty,,
0016F00001xjTgSQAU,Flower Power,,000000000000000AAA,,,,,,,,,,,02 9601 4188,,,,,,
0016F00001xjTgTQAU,Fluid Communications,Agency,000000000000000AAA,,,,,Australia,,,,,,,,,,Ad Agency,,
0016F00001xjTgUQAU,Flyboard Cairns - too small DNC,,000000000000000AAA,,,,,Australia,,,,,,,,,,Tourism,,
0016F00001xjTgVQAU,Flying Bark Productions,,000000000000000AAA,,,,,Australia,,,,,,02 85685555,,,,Film Distributors,,
0016F00001xjTgWQAU,FoneZone,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjTgXQAU,Fontainebleau Holdings - StainGo,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjTgYQAU,Fonterra Brands,,000000000000000AAA,,,,,,,,,,,03 8541 1588,,,,Food & Drink,,
0016F00001xjTgZQAU,Food For Health,,000000000000000AAA,,,,,Australia,,,,,,03 9584 4537,,,,Food & Drink,,
0016F00001xjTgaQAE,Food Standards Australia & New Zealand,,000000000000000AAA,,,,,Australia,,,,,,,,,,Associations,,
0016F00001xjTgbQAE,foodbank.org.au,,000000000000000AAA,,,,,,,,,,,02 9887 4144,,,,,,
0016F00001xjTgcQAE,Foodco,Client,000000000000000AAA,,,,,Australia,,,,,,02 9302 2200,,,,Bakers,,
0016F00001xjTgdQAE,Foodland,,000000000000000AAA,,,,,Australia,,,,,,,,,,,,
0016F00001xjTgeQAE,Foodworks,,000000000000000AAA,,,,,,,,,,,03 9809 8600,,,,Supermarkets,,
0016F00001xjTgfQAE,Football Federation Australia (FFA),,000000000000000AAA,,,NSW,,Australia,,,,,,(02) 8020 4000,,,www.ffa.com.au,Sporting Bodies,,
0016F00001xjTggQAE,Football Federation QLD,,000000000000000AAA,,,,,,,,,,,07 3420 5866,,,,Sporting Bodies,,
0016F00001xjTghQAE,Football Federation Victoria,,000000000000000AAA,,,,,Australia,,,,,,,,,,Sports Clubs,,
0016F00001xjTgiQAE,Football NSW,,000000000000000AAA,,,,,Australia,,,,,,Phone,,,,,,
0016F00001xjTgjQAE,Football Queensland,,000000000000000AAA,,,,,Australia,,,,,,(07) 3208 2677,,,,,,
0016F00001xjTgkQAE,Footlocker,,000000000000000AAA,,,,,,,,,,,07 3253-3000,,,,Sportswear,,
0016F00001xjTglQAE,Forage Cereal,,000000000000000AAA,,,,,Australia,,,,,,,,,,Food & Drink,,
0016F00001xjTgmQAE,FORD,,000000000000000AAA,,,,,,,,,,,03 83013906,,,,Cars,,
0016F00001xjTgnQAE,Ford and Doonan,Client,000000000000000AAA,,,,,,,,,,,1800 AIRCON,,,,Air Conditioning,,
0016F00001xjTgoQAE,Foresters Community Finance,,000000000000000AAA,"35 Brookes Street, Bowen Hills Qld 4006",,,,Australia,,,,,,07 3851 8000,,,,Financial,,
0016F00001xjTgpQAE,Forestry Corporation NSW,Client,000000000000000AAA,,,,,Australia,,,,,,02 9872 0111,,,,Associations,,
0016F00001xjTgqQAE,Forextrading,,000000000000000AAA,,,,,Australia,,,,,,1800 109 751,,,,Financial,,
0016F00001xjTgrQAE,Format Homes,,000000000000000AAA,,,,,Australia,,,,,,884434555,,,,,,
0016F00001xjTgsQAE,Fortescue,,000000000000000AAA,,,,,Australia,,,,,,08 6218 8888,,,,Mining,,
0016F00001xjTgtQAE,Fortitude Brewing,,000000000000000AAA,,,,,Australia,,,,,,(07) 5545 4273,,,,Alcohol,,
0016F00001xjTguQAE,Forty Winks,,000000000000000AAA,,,,,,,,,,,03 9574 5100,,,,Super Stores,,
0016F00001xjTgvQAE,Foster a Brighter Future,,000000000000000AAA,,,,,,,,,,,03 9094 3516,,,,Associations,,
0016F00001xjTgwQAE,Foster Care Queensland (FCQ),,000000000000000AAA,,,,,Australia,,,,,,732566166,,,,Government,,
0016F00001xjTgxQAE,Fosters Group - Australia and New Zealand,,000000000000000AAA,77 Southbank Boulevard,Southbank,VIC,3006,,,,,,,03 8626 2000,,,,Alcohol,,
0016F00001xjTgyQAE,Found bev Co.,,000000000000000AAA,,,,,,,,,,,1300 660 460,,,,,,
0016F00001xjTgzQAE,Foundation,Agency,000000000000000AAA,"Level 7, 120 Pacific Hwy",St Leonards,NSW,2065,Australia,,,,,,02 8093 8050,,,,Media,,
0016F00001xjTh0QAE,Foundation,Agency,000000000000000AAA,"Level 2, 32 Pyrmont Bridge Road Pyrmont NSW 2009 Australia",,,,Australia,,,,,,02 8093 8050,,,,,,
0016F00001xjTh1QAE,Foundation Australia,Agency,000000000000000AAA,,,,,Australia,,,,,,02 8093 8050,,,,Ad Agency,,
0016F00001xjTh2QAE,Foundation to Prevent Violence against Women and their Children,,000000000000000AAA,,,,,Australia,,,,,,,,,,Charities,,
0016F00001xjTh3QAE,Four & Twenty Pies,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjTh4QAE,Four Seasons,,000000000000000AAA,,,,,Australia,,,,,,02)9250 3100,,,,,,
0016F00001xjTh5QAE,Four Seasons Gutter Pro,,000000000000000AAA,,,,,Australia,,,,,,1300 30 25 23,,,,Garden,,
0016F00001xjTh6QAE,Fowler Homes,,000000000000000AAA,,,,,Australia,,,,,,02) 9757 2300,,,,Builders,,
0016F00001xjTh7QAE,Fox fm,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjTh8QAE,Fox International Channels,,000000000000000AAA,,,,,Australia,,,,,,02 8668 2911,,,,Television,,
0016F00001xjTh9QAE,Fox Sports,Client,000000000000000AAA,,,,,,,,,,,02 9776 2600,,,,Media,,
0016F00001xjThAQAU,Foxtel,Client,000000000000000AAA,,,,,,,,,,,02 9813 7000,,,,Media,,
0016F00001xjThBQAU,Foxtel Sport,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjThCQAU,Foxtel Subscriptions,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjThDQAU,FPA Australia,,000000000000000AAA,,,,,,,,,,,02 9220 4500,,,,Associations,,
0016F00001xjThEQAU,Frame Today,,000000000000000AAA,,,,,,,,,,,02 4954 2727,,,,,,
0016F00001xjThFQAU,Frank Green,,000000000000000AAA,,,,,Australia,,,,,,,,,,Food & Drink,,
0016F00001xjThGQAU,Frank Health,,000000000000000AAA,,,,,,,,,,,1300 446 422,,,,Insurance,,
0016F00001xjThHQAU,Frank Media,,000000000000000AAA,,,,,Australia,,,,,,,,,,,,
0016F00001xjThIQAU,Fraser Coast Opportunities,,000000000000000AAA,,,,,Australia,,,,,,,,,,Local Attractions,,
0016F00001xjThJQAU,Fraser Hospitality / Suites,,000000000000000AAA,,,,,Australia,,,,,,02 8823 8888,,,,Hotels,,
0016F00001xjThKQAU,Frasers Motorcycles,,000000000000000AAA,,,,,,,,,,,02 8741 3000,,,,Cars,,
0016F00001xjThLQAU,Frasers Property,,000000000000000AAA,,,,,,,,,,,9263 8888,,,,Builders,,
0016F00001xjThMQAU,Freds One Stop Shopping,,000000000000000AAA,661-671 SMITHFIELD ROAD,EDENSOR PARK,NSW,2176,Australia,,,,,,,,,,Supermarkets,,
0016F00001xjThNQAU,Free 2 Travel,,000000000000000AAA,,,,,Australia,,,,,,299045850,,,,Travel Agent,,
0016F00001xjThOQAU,Free Spirit Resorts,,000000000000000AAA,,,,,,,,,,,07 5555 5200,,,,,,
0016F00001xjThPQAU,Free style tout,,000000000000000AAA,,,,,,,,,,,07 3252 0214,,,,Bars & Restaurants,,
0016F00001xjThQQAU,Free TV,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjThRQAU,Freedom Dental,,000000000000000AAA,,Melbourne,VIC,3000,Australia,,,,,,1300 437 333,,,,Beauty Therapists,,
0016F00001xjThSQAU,Freedom Foods - Paramount Seafood,,000000000000000AAA,,,,,,,,,,,02 9526 2555,,,,Food & Drink,,
0016F00001xjThTQAU,Freedom Furniture,Client,000000000000000AAA,,,,,,,,,,,02 9882 9000,,,,Furniture Sales,,
0016F00001xjThUQAU,Freedom Kitchens,,000000000000000AAA,,,,,Australia,,,,,,,,,,,,
0016F00001xjThVQAU,Freedom Pools,,000000000000000AAA,,,,,,,,,,,08 9492 0600,,,,Retail,,
0016F00001xjThWQAU,Freedom Wheels,,000000000000000AAA,,,,,Australia,,,,,,413606241,,,,Local Attractions,,
0016F00001xjThXQAU,Freemantle Dockers,,000000000000000AAA,,,,,,,,,,,08 9433 7000,,,,Sports Clubs,,
0016F00001xjThYQAU,FreeView,,000000000000000AAA,,,,,,,,,,,280789002,,,,,,
0016F00001xjThZQAU,Fremantle Arts Centre,,000000000000000AAA,,,,,Australia,,,,,,08 9432 9555,,,,Local Attractions,,
0016F00001xjThaQAE,Fremantle Bid,,000000000000000AAA,,,,,Australia,,,,,,,,,,,,
0016F00001xjThbQAE,Fremantle Markets,,000000000000000AAA,,,,,Australia,,,,,,08 9335 2515,,,,,,
0016F00001xjThcQAE,French Tourist Bureau,,000000000000000AAA,,,,,Australia,,,,,,02 9231 5244,,,,Tourism,,
0016F00001xjThdQAE,Fresh Food Services,,000000000000000AAA,,,,,Australia,,,,,,(02) 9715 9000,,,,Food & Drink,,
0016F00001xjTheQAE,Fresh Homes,,000000000000000AAA,,,,,Australia,,,,,,,,,,,,
0016F00001xjThfQAE,Fresh Markets Australia (FMA) - (previously Australian Chamber of Fruit & Vegetable Industries),,000000000000000AAA,,,,,Australia,,,,,,07 3915 4222,,,,Associations,,
0016F00001xjThgQAE,Freshlime,Agency,000000000000000AAA,,,,,Australia,,,,,,03 9534 4455,,,,,,
0016F00001xjThhQAE,Freshmark,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjThiQAE,Freshmax Group,,000000000000000AAA,,,,,Australia,,,,,,,,,,Food & Drink,,
0016F00001xjThjQAE,Freudenberg,,000000000000000AAA,,,,,Australia,,,,,,03 9895 7700,,,,,,
0016F00001xjThkQAE,Fridcorp,,000000000000000AAA,,,,,Australia,,,,,,03 9823 2777,,,,,,
0016F00001xjThlQAE,Friendlies Pharmacy,,000000000000000AAA,,,,,,,,,,,089265 6486,,,,Chemists,,
0016F00001xjThmQAE,Friendly grocer,,000000000000000AAA,,,,,,,,,,,07 3803 1523,,,,,,
0016F00001xjThnQAE,Friends of Peace,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjThoQAE,Frisco Furniture,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjThpQAE,Frito Lay,,000000000000000AAA,,,,,,,,,,,,,,,,,
0016F00001xjThqQAE,Frontier Advertising,,000000000000000AAA,,,,,Australia,,,,,,03 9536 2300,,,,,,
0016F00001xjThrQAE,Frontier Media,Agency,000000000000000AAA,,,,,,,,,,,02 8705 8800,,,,Ad Agency,,
0016F00001xjThsQAE,Frontier Media Factory,,000000000000000AAA,,,,,Australia,,,,,,,,,,,,
0016F00001xjThtQAE,Frontier Touring,Client,0016F00001xjUAxQAM,,,VIC,,,,,,,,396903000,,,,Touring Promoters,,
0016F00001xjThuQAE,FrostBland,,000000000000000AAA,,,,,,,,,,,02 8709 8800,,,,,,
